Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2025-08-18T14:00:00Z,"TSLA  250919P00300000",2025-08-19T14:00:00Z,Sell,6.15,4.55,1,160,2,0,170,10,1,"	696,698" 
2025-08-19T14:00:00Z,"TSLA  250919P00305000",2025-08-26T14:00:00Z,Sell,5.4,3.4,3,600,3.9,-1192.5,624,1192.5,1,"	699,706" 
2025-08-20T14:00:00Z,"TSLA  250926P00300000",2025-08-25T14:00:00Z,Sell,7.05,4.95,1,210,2,-232.5,217.5,232.5,1,"	701,704" 
2025-08-20T14:00:00Z,"GOOGL 250926C00220000",2025-09-22T04:00:00Z,Sell,1.85,0,17,3145,11.05,-56899,3145,57706.5,0,"	700,748" 
2025-08-25T14:00:00Z,"GOOGL 250926P00185000",2025-09-04T14:00:00Z,Sell,1.4,0.22,4,472,5.2,0,488,52,1,"	705,716" 
2025-08-26T14:00:00Z,"GOOGL 250926P00190000",2025-09-04T14:00:00Z,Sell,1.76,0.32,5,720,6.5,-100,745,100,1,"	707,715" 
2025-08-27T14:00:00Z,"TSLA  251003P00320000",2025-09-24T14:00:00Z,Sell,8.6,0.4,3,2460,3.9,-1365,2466,1365,1,"	709,757" 
2025-08-28T14:00:00Z,"TSLA  251003P00315000",2025-09-15T14:00:00Z,Sell,7.35,1.48,2,1174,3.25,-800,1180,810,1,"	710,734" 
2025-08-29T14:00:00Z,"TSLA  251003P00315000",2025-09-15T14:00:00Z,Sell,7.3,1.48,1,582,1,-405,585,405,1,"	711,734" 
2025-09-02T14:00:00Z,"AAPL  251003P00210000",2025-09-05T14:00:00Z,Sell,1.12,0.55,1,57,2,-31,58,31,1,"	713,719" 
2025-09-04T14:00:00Z,"AAPL  251010P00215000",2025-09-08T14:00:00Z,Sell,1.14,0.92,3,66,5.85,0,78,12,1,"	718,723" 
2025-09-05T14:00:00Z,"AAPL  251010P00215000",2025-09-08T14:00:00Z,Sell,0.94,0.92,3,6,1.95,-60,18,12,1,"	720,723" 
2025-09-08T14:00:00Z,"AAPL  251024P00215000",2025-09-09T14:00:00Z,Sell,0.92,1.48,6,-336,7.8,-336,0,336,0,"	724,726" 
2025-09-08T14:00:00Z,"TSLA  251010P00320000",2025-09-17T14:00:00Z,Sell,7.7,1.45,6,3750,7.8,-225,3762,225,1,"	725,742" 
2025-09-09T14:00:00Z,"TSLA  251010P00310000",2025-09-16T14:00:00Z,Sell,5.65,1.38,4,1708,5.2,0,1720,110,1,"	727,739" 
2025-09-10T14:00:00Z,"TSLA  251017P00310000",2025-09-15T14:00:00Z,Sell,6.35,2.53,4,1528,5.2,0,1536,10,1,"	729,736" 
2025-09-11T14:00:00Z,"TSLA  251017P00315000",2025-09-26T14:00:00Z,Sell,7.3,1.27,2,1206,2.6,0,1274,68,1,"	730,763" 
2025-09-12T14:00:00Z,"GOOGL 251017P00215000",2025-10-18T04:00:00Z,Sell,1.23,0,7,861,4.55,0,861,108.5,1,"	731,784" 
2025-09-15T14:00:00Z,"TSLA  251031P00355000",2025-09-17T14:00:00Z,Sell,14.85,9.55,3,1590,6.5,0,1623,33,1,"	735,741" 
2025-09-15T14:00:00Z,"TSLA  251031P00355000",2025-09-17T14:00:00Z,Sell,14.85,9.55,4,2120,2.6,0,2164,44,1,"	737,741" 
2025-09-15T14:00:00Z,"GOOGL 251017P00215000",2025-10-18T04:00:00Z,Sell,1.2,0,7,840,4.55,-21,840,108.5,1,"	738,784" 
2025-09-16T14:00:00Z,"GOOGL 251017P00225000",2025-10-08T14:00:00Z,Sell,1.6,0.5,7,770,9.1,-21,826,252,1,"	740,773" 
2025-09-17T14:00:00Z,"TSLA  251024P00380000",2025-09-18T14:00:00Z,Sell,14.1,13.1,6,600,7.8,0,720,120,1,"	743,744" 
2025-09-18T14:00:00Z,"TSLA  251024P00385000",2025-09-19T14:00:00Z,Sell,14.45,16.6,7,-1505,9.1,-1505,0,1505,0,"	745,746" 
2025-09-19T14:00:00Z,"TSLA  251024P00375000",2025-09-22T14:00:00Z,Sell,13.15,10.55,6,1560,7.8,0,1668,108,1,"	747,749" 
2025-09-22T14:00:00Z,"TSLA  251024P00385000",2025-09-23T14:00:00Z,Sell,13.15,11.2,22,4290,28.6,0,4455,165,1,"	751,752" 
2025-09-22T14:00:00Z,"TSLA  251024C00460000",2025-09-23T14:00:00Z,Sell,19.85,22.85,10,-3000,13,-3200,0,3200,0,"	750,753" 
2025-09-23T14:00:00Z,"TSLA  251024C00470000",2025-09-24T14:00:00Z,Sell,19.65,16.3,10,3350,13,0,3600,250,1,"	754,756" 
2025-09-23T14:00:00Z,"GOOGL 251024P00225000",2025-10-07T14:00:00Z,Sell,1.43,1.07,38,1368,49.4,-2736,1501,2736,1,"	755,771" 
2025-09-24T14:00:00Z,"TSLA  251031C00460000",2025-09-25T14:00:00Z,Sell,21.2,28.35,10,-7150,13,-7150,0,7150,0,"	758,760" 
2025-09-24T14:00:00Z,"GOOGL 251031P00225000",2025-10-13T14:00:00Z,Sell,2.7,5.3,29,-7540,37.7,-7540,1073,8613,0,"	759,779" 
2025-09-25T14:00:00Z,"GOOGL 251031P00220000",2025-11-01T04:00:00Z,Sell,2.35,0,18,4230,11.7,-2736,4230,3708,1,"	762,807" 
2025-09-25T14:00:00Z,"TSLA  251031C00480000",2025-11-01T04:00:00Z,Sell,21.6,0,10,21600,6.5,-3920,21600,10920,1,"	761,808" 
2025-09-26T14:00:00Z,"AAPL  251031P00230000",2025-10-22T14:00:00Z,Sell,1.33,0.22,11,1221,20.8,-1496,1232,2200,1,"	764,788" 
2025-09-29T14:00:00Z,"AAPL  251031P00230000",2025-10-22T14:00:00Z,Sell,1.3,0.22,10,1080,6.5,-1390,1090,2000,1,"	765,788" 
2025-09-30T14:00:00Z,"AAPL  251031P00225000",2025-11-01T04:00:00Z,Sell,0.86,0,4,344,2.6,-388,344,540,1,"	766,806" 
2025-10-01T14:00:00Z,"TSLA  251107P00400000",2025-10-29T14:00:00Z,Sell,15.4,2.17,1,1323,2,-615,1325,957.5,1,"	767,798" 
2025-10-02T14:00:00Z,"TSLA  251107P00415000",2025-10-28T14:00:00Z,Sell,16.1,4.8,2,2260,2.6,-2540,2270,2540,1,"	768,795" 
2025-10-03T14:00:00Z,"TSLA  251107P00395000",2025-10-24T14:00:00Z,Sell,15.05,3.45,2,2320,2.6,-894,2330,1709,1,"	769,791" 
2025-10-06T14:00:00Z,"TSLA  251107P00390000",2025-10-29T14:00:00Z,Sell,14.55,1.54,1,1301,2,-306,1303,776,1,"	770,797" 
2025-10-07T14:00:00Z,"TSLA  251107P00410000",2025-10-13T14:00:00Z,Sell,14.95,26.35,10,-11400,13,-11400,0,11400,0,"	772,778" 
2025-10-08T14:00:00Z,"TSLA  251114P00390000",2025-10-28T14:00:00Z,Sell,15.1,3.4,4,4680,5.2,-1850,4704,3000,1,"	774,794" 
2025-10-09T14:00:00Z,"TSLA  251114P00395000",2025-11-13T15:00:00Z,Sell,13.9,0.21,4,5476,5.85,-3440,5480,3580,1,"	775,821" 
2025-10-10T14:00:00Z,"TSLA  251114P00395000",2025-11-13T15:00:00Z,Sell,13.55,0.21,1,1334,1,-895,1335,895,1,"	776,821" 
2025-10-14T14:00:00Z,"NVDA  251114P00170000",2025-10-31T14:00:00Z,Sell,3.15,0.56,24,6216,31.2,-4920,6240,4920,1,"	780,803" 
2025-10-15T14:00:00Z,"NVDA  251121P00165000",2025-10-30T14:00:00Z,Sell,5.5,0.99,11,4961,14.3,0,4988.5,181.5,1,"	781,800" 
2025-10-16T14:00:00Z,"GOOGL 251121P00225000",2025-10-30T14:00:00Z,Sell,3.55,0.76,8,2232,13,-280,2272,584,1,"	782,801" 
2025-10-17T14:00:00Z,"GOOGL 251121P00225000",2025-10-30T14:00:00Z,Sell,3.85,0.76,4,1236,2.6,-20,1256,292,1,"	783,801" 
2025-10-20T14:00:00Z,"GOOGL 251121P00230000",2025-10-31T14:00:00Z,Sell,4.2,0.52,11,4048,14.3,-27.5,4147,1072.5,1,"	785,804" 
2025-10-21T14:00:00Z,"AAPL  251121P00235000",2025-10-22T14:00:00Z,Sell,1.45,1.26,12,228,15.6,0,276,48,1,"	786,787" 
2025-10-22T14:00:00Z,"AAPL  251128P00235000",2025-11-06T15:00:00Z,Sell,1.44,0.28,14,1624,24.7,-784,1638,784,1,"	789,815" 
2025-10-23T14:00:00Z,"AAPL  251128P00235000",2025-11-06T15:00:00Z,Sell,1.96,0.28,10,1680,6.5,-40,1690,80,1,"	790,815" 
2025-10-24T14:00:00Z,"META  251128P00660000",2025-11-24T11:30:00Z,Sell,9.55,0,4,3820,2.6,-25460,3820,27020,0,"	792,834" 
2025-10-27T14:00:00Z,"META  251128P00665000",2025-11-24T11:30:00Z,Sell,9.1,0,4,3640,2.6,-27416,3640,28648,0,"	793,835" 
2025-10-28T14:01:00Z,"META  251128P00675000",2025-11-19T14:31:00Z,Sell,6.75,86.1,5,-39675,6.5,-41475,0,41475,0,"	796,829" 
2025-10-29T14:00:00Z,"MSFT  251205P00485000",2025-11-24T14:31:00Z,Sell,2.44,16.55,6,-8466,11.7,-8466,72,8538,0,"	799,836" 
2025-10-30T14:00:00Z,"MSFT  251205P00485000",2025-11-24T14:31:00Z,Sell,2.32,16.55,6,-8538,3.9,-8538,0,8538,0,"	802,836" 
2025-10-31T14:00:00Z,"MSFT  251205P00470000",2025-12-06T05:00:00Z,Sell,1.48,0,1,148,1,-717,148,738.5,1,"	805,856" 
2025-11-03T15:00:00Z,"TSLA  251205C00500000",2025-11-04T15:00:00Z,Sell,16.15,19.9,10,-3750,13,-3750,0,3750,0,"	809,811" 
2025-11-03T15:00:00Z,"MSFT  251205P00465000",2025-12-06T05:00:00Z,Sell,1.59,0,3,477,1.95,-1560,477,1726.5,1,"	810,855" 
2025-11-04T15:00:00Z,"TSLA  251205C00515000",2025-11-14T15:00:00Z,Sell,15.5,1.79,10,13710,13,-100,13760,4225,1,"	812,823" 
2025-11-04T15:00:00Z,"META  251205P00570000",2025-11-26T15:00:00Z,Sell,4.95,0.55,1,440,2,-600,443,811.5,1,"	813,840" 
2025-11-05T15:00:00Z,"META  251212P00560000",2025-11-28T15:00:00Z,Sell,6.1,0.77,1,533,2,-404,535.5,686,1,"	814,844" 
2025-11-06T15:00:00Z,"META  251212P00570000",2025-12-13T05:00:00Z,Sell,5.7,0,2,1140,1.3,-1584,1140,1824,1,"	816,861" 
2025-11-12T15:00:00Z,"NVDA  251219P00173000",2025-12-20T05:00:00Z,Sell,4.2,0,4,1680,2.6,-1350,1680,1490,1,"	820,871" 
2025-11-13T15:00:00Z,"NVDA  251219P00174000",2025-12-20T05:00:00Z,Sell,4.05,0,1,405,1,-390,405,390,1,"	822,872" 
2025-11-19T15:00:00Z,"AAPL  251226P00240000",2025-12-01T15:00:00Z,Sell,1.35,0.26,1,109,2,-40,110.5,56.5,1,"	831,846" 
2025-11-19T15:00:00Z,"TSLA  251226C00440000",2025-12-22T11:30:00Z,Sell,13.7,0,10,13700,6.5,-38820,13700,43070,0,"	830,873" 
2025-11-24T15:00:00Z,"AMZN  251226P00200000",2025-12-03T15:00:00Z,Sell,2.62,0.47,1,215,2,-4,219,4,1,"	837,852" 
2025-11-25T15:00:00Z,"META  251226P00550000",2025-11-26T15:00:00Z,Sell,4.15,2.08,1,207,2,-2.5,211.5,4.5,1,"	839,841" 
2025-11-25T15:00:00Z,"META  251226C00655000",2025-12-03T15:00:00Z,Sell,8.8,15.45,8,-5320,10.4,-6920,0,6920,0,"	838,853" 
2025-11-26T15:00:00Z,"META  260102P00570000",2025-11-28T15:00:00Z,Sell,4.45,4.3,2,30,2.6,-30,74,44,1,"	842,843" 
2025-11-28T15:00:00Z,"META  260102P00570000",2025-12-01T15:00:00Z,Sell,3.9,2.56,3,402,3.9,-60,430.5,60,1,"	845,848" 
2025-12-01T15:00:00Z,"META  260116P00585000",2025-12-02T15:00:00Z,Sell,6.45,7.45,3,-300,3.9,-330,0,330,0,"	849,851" 
2025-12-01T15:00:00Z,"TSLA  260102P00385000",2025-12-22T15:00:00Z,Sell,7.65,0.61,3,2112,3.9,-30,2121,261,1,"	850,874" 
2025-12-05T15:00:00Z,"META  260109C00730000",2025-12-23T15:00:00Z,Sell,4.55,0.96,8,2872,10.4,-1320,2920,1320,1,"	854,876" 
2025-12-10T15:00:00Z,"TSLA  260116P00400000",2025-12-16T15:00:00Z,Sell,8.8,4.2,5,2300,7.8,0,2325,25,1,"	858,863" 
2025-12-11T15:00:00Z,"TSLA  260116P00405000",2025-12-26T15:00:00Z,Sell,8.65,1.61,3,2112,3.9,-165,2118,519,1,"	859,883" 
2025-12-12T15:00:00Z,"TSLA  260116P00400000",2025-12-16T15:00:00Z,Sell,7.6,4.2,2,680,1.3,-240,690,10,1,"	860,863" 
2025-12-15T15:00:00Z,"TSLA  260116P00415000",2025-12-17T15:00:00Z,Sell,9,5,2,800,2.6,0,820,20,1,"	862,865" 
2025-12-17T15:00:00Z,"TSLA  260123P00440000",2025-12-18T15:00:00Z,Sell,10.85,15.9,2,-1010,2.6,-1010,0,1010,0,"	866,867" 
2025-12-18T15:00:00Z,"TSLA  260123P00425000",2025-12-19T15:00:00Z,Sell,11.15,7.9,2,650,2.6,0,780,130,1,"	868,869" 
2025-12-19T15:00:00Z,"TSLA  260123P00435000",2025-12-23T15:00:00Z,Sell,9.8,6.95,3,855,3.9,0,877.5,22.5,1,"	870,877" 
2025-12-23T15:00:00Z,"TSLA  260123P00440000",2025-12-24T15:00:00Z,Sell,7.75,7.2,14,770,18.2,0,875,105,1,"	879,880" 
2025-12-24T15:00:00Z,"TSLA  260130P00440000",2025-12-26T15:00:00Z,Sell,12.05,11.65,15,600,19.5,0,712.5,112.5,1,"	881,882" 
